population_size,generations,final_hypervolume_mean,final_hypervolume_std,final_hypervolume_min,final_hypervolume_max,final_spread_mean,final_spread_std,final_spacing_mean,final_spacing_std,pareto_size_mean,pareto_size_std,execution_time_mean,execution_time_std,convergence_generation_mean,convergence_generation_std,convergence_generation_<lambda_0>
50,25,9.768763571269642e-09,7.975210517266157e-09,3.1333703212176253e-09,1.8616618431607353e-08,0.7760407793414522,0.04484575284147466,0.00015113019208612757,0.00012363673171584194,39.0,19.05255888325765,15.596274932225546,9.95417385483084,,,0
